,day,item_number,item_name,purchase_price,suggested_retail_price,orders_quantity,sales_quantity,revenue
980,2021-08-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
981,2021-08-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
982,2021-08-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,25.0,22.0
983,2021-08-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,25.0,22.0
984,2021-08-29,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
985,2021-08-29,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
986,2021-08-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
987,2021-08-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
988,2021-08-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
989,2021-08-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
990,2021-08-28,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
991,2021-08-28,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
992,2021-08-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
993,2021-08-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
994,2021-08-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,33.0,42.57
995,2021-08-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,33.0,42.57
996,2021-08-27,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
997,2021-08-27,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
998,2021-08-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
999,2021-08-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1000,2021-08-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,29.0,37.41
1001,2021-08-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,29.0,37.41
1002,2021-08-26,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1003,2021-08-26,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1004,2021-08-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1005,2021-08-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1006,2021-08-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,20.0,25.57
1007,2021-08-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,20.0,25.57
1008,2021-08-25,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1009,2021-08-25,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1010,2021-08-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1011,2021-08-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1012,2021-08-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,19.0,24.51
1013,2021-08-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,19.0,24.51
1014,2021-08-24,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1015,2021-08-24,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1016,2021-08-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
1017,2021-08-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
1018,2021-08-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,20.0,25.8
1019,2021-08-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,20.0,25.8
1020,2021-08-23,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1021,2021-08-23,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1022,2021-08-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1023,2021-08-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1024,2021-08-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,18.0,23.22
1025,2021-08-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,18.0,23.22
1026,2021-08-22,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1027,2021-08-22,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1028,2021-08-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1029,2021-08-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1030,2021-08-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1031,2021-08-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1032,2021-08-21,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1033,2021-08-21,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1034,2021-08-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1035,2021-08-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1036,2021-08-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,30.0,38.7
1037,2021-08-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,30.0,38.7
1038,2021-08-20,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1039,2021-08-20,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1040,2021-08-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1041,2021-08-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1042,2021-08-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,30.0,38.64
1043,2021-08-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,30.0,38.64
1044,2021-08-19,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1045,2021-08-19,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1046,2021-08-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1047,2021-08-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1048,2021-08-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,24.0,30.71
1049,2021-08-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,36.0,24.0,30.71
1050,2021-08-18,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1051,2021-08-18,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1052,2021-08-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1053,2021-08-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1054,2021-08-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,22.0,27.78
1055,2021-08-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,22.0,27.78
1056,2021-08-17,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1057,2021-08-17,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1058,2021-08-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1059,2021-08-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1060,2021-08-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,25.0,32.25
1061,2021-08-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,25.0,32.25
1062,2021-08-16,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1063,2021-08-16,80317483,ROMA TOMATEN ES I 500G SF,0.88,1.59,0.0,0.0,
1064,2021-08-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1065,2021-08-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1066,2021-08-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,18.0,23.06
1067,2021-08-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.76,1.29,18.0,18.0,23.06
1068,2021-08-15,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1069,2021-08-15,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1070,2021-08-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1071,2021-08-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1072,2021-08-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1073,2021-08-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1074,2021-08-14,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1075,2021-08-14,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1076,2021-08-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1077,2021-08-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1078,2021-08-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,23.0,34.27
1079,2021-08-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,23.0,34.27
1080,2021-08-13,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1081,2021-08-13,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1082,2021-08-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1083,2021-08-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1084,2021-08-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,31.0,45.99
1085,2021-08-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,31.0,45.99
1086,2021-08-12,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1087,2021-08-12,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1088,2021-08-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1089,2021-08-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1090,2021-08-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,21.0,31.04
1091,2021-08-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,21.0,31.04
1092,2021-08-11,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1093,2021-08-11,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1094,2021-08-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1095,2021-08-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1096,2021-08-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,13.0,19.33
1097,2021-08-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,13.0,19.33
1098,2021-08-10,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1099,2021-08-10,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1100,2021-08-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
1101,2021-08-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,1.0,3.49
1102,2021-08-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,18.0,26.76
1103,2021-08-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,18.0,18.0,26.76
1104,2021-08-09,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1105,2021-08-09,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
1106,2021-08-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1107,2021-08-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1108,2021-08-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,19.0,28.28
1109,2021-08-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.88,1.49,36.0,19.0,28.28
1110,2021-08-08,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1111,2021-08-08,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1112,2021-08-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1113,2021-08-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1114,2021-08-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1115,2021-08-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1116,2021-08-07,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1117,2021-08-07,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1118,2021-08-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1119,2021-08-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1120,2021-08-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,33.0,49.05
1121,2021-08-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,33.0,49.05
1122,2021-08-06,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1123,2021-08-06,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1124,2021-08-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1125,2021-08-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1126,2021-08-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,54.0,28.0,41.48
1127,2021-08-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,54.0,28.0,41.48
1128,2021-08-05,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1129,2021-08-05,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1130,2021-08-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1131,2021-08-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1132,2021-08-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,0.0,32.0,47.26
1133,2021-08-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,0.0,32.0,47.26
1134,2021-08-04,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1135,2021-08-04,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1136,2021-08-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1137,2021-08-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1138,2021-08-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,17.0,25.24
1139,2021-08-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,17.0,25.24
1140,2021-08-03,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1141,2021-08-03,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1142,2021-08-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1143,2021-08-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1144,2021-08-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,16.0,23.72
1145,2021-08-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,16.0,23.72
1146,2021-08-02,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1147,2021-08-02,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1148,2021-08-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1149,2021-08-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1150,2021-08-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,14.0,20.86
1151,2021-08-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,14.0,20.86
1152,2021-08-01,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1153,2021-08-01,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1154,2021-08-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1155,2021-08-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1156,2021-08-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1157,2021-08-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1158,2021-07-31,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1159,2021-07-31,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1160,2021-07-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1161,2021-07-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1162,2021-07-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,36.0,31.0,46.13
1163,2021-07-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,36.0,31.0,46.13
1164,2021-07-30,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1165,2021-07-30,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1166,2021-07-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1167,2021-07-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1168,2021-07-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,30.0,44.56
1169,2021-07-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,30.0,44.56
1170,2021-07-29,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1171,2021-07-29,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1172,2021-07-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1173,2021-07-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1174,2021-07-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,13.0,18.95
1175,2021-07-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,13.0,18.95
1176,2021-07-28,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1177,2021-07-28,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1178,2021-07-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1179,2021-07-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1180,2021-07-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,1.0,1.49
1181,2021-07-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,1.0,1.49
1182,2021-07-27,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1183,2021-07-27,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1184,2021-07-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1185,2021-07-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1186,2021-07-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,0.0,
1187,2021-07-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,18.0,0.0,
1188,2021-07-26,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1189,2021-07-26,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1190,2021-07-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1191,2021-07-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1192,2021-07-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,0.0,0.0,
1193,2021-07-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.93,1.49,0.0,0.0,
1194,2021-07-25,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1195,2021-07-25,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1196,2021-07-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1197,2021-07-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1198,2021-07-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1199,2021-07-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
1200,2021-07-24,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1201,2021-07-24,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1202,2021-07-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1203,2021-07-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1204,2021-07-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,2.0,3.58
1205,2021-07-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,2.0,3.58
1206,2021-07-23,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1207,2021-07-23,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1208,2021-07-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1209,2021-07-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1210,2021-07-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,0.0,
1211,2021-07-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,0.0,
1212,2021-07-22,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1213,2021-07-22,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
1214,2021-07-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1215,2021-07-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
1216,2021-07-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,9.0,15.94
1217,2021-07-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,1.09,1.79,0.0,9.0,15.94
